ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott550025	4	6	4	2	7	tree_ot_2228@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_2762@tree4.tre,tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott550052	2	3	0	0	6		tree_ot_2879@tree1.tre,tree_ot_129@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott550870	2	3	0	0	9		tree_ot_2762@tree4.tre,tree_ot_2228@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott551573	4	5	0	0	9		tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott551809	4	7	19	7	7	tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_763@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott551813	2	6	0	0	12		tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_763@tree1.tre,tree_ot_869@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott552301	2	3	0	0	10		tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1586@tree3208.tre,tree_pg_2332@tree4912.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott554656	3	5	0	0	10		tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5559044	6	7	17	4	3	tree_ot_2228@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2762@tree4.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5560067	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott563839	2	4	0	0	8		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2197@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott565044	3	3	4	2	6	tree_ot_2879@tree1.tre,tree_ot_1844@tree1.tre	tree_ot_2097@tree7.tre,tree_ot_2097@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_415@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott565810	5	5	12	4	15	tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_pg_2015@tree4152.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott567983	2	2	0	0	10		tree_ot_2019@tree14.tre,tree_ot_2751@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree9.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott568709	2	2	0	0	8		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott568711	2	2	0	0	9		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott569219	2	3	0	0	7		tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_165@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott570979	5	6	16	4	8	tree_ot_2879@tree1.tre,tree_ot_175@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott572167	5	5	39	10	2	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott572179	5	5	29	10	2	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott573495	3	3	2	1	6	tree_pg_2600@tree6022.tre	tree_ot_2879@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott574531	4	7	3	1	2	tree_ot_2879@tree1.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott583030	11	11	24	3	5	tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott583251	4	4	8	4	4	tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5839486	2	937	0	0	16		tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_214@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott584448	6	18	14	5	2	tree_ot_2381@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2186@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott5852548	4	4	3	1	11	tree_ot_2879@tree1.tre	tree_ot_2152@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_2084@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5852575	6	6	7	2	7	tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre	tree_ot_1195@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_1586@tree3208.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5857352	2	2	0	0	5		tree_ot_3078@tree1.tre,tree_ot_2763@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5859858	2	3	0	0	5		tree_ot_2072@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5859934	19	22	67	6	9	tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree14.tre,tree_ot_2080@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_841@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott5859935	3	7	2	1	8	tree_ot_2879@tree1.tre	tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_ot_1195@tree1.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott586271	3	3	0	0	7		tree_ot_2879@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_112@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott589161	3	25	0	0	14		tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_1044@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott589166	2	27	0	0	15		tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_1044@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott591138	4	6	8	4	2	tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott591273	3	4	0	0	10		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2090@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2871@tree6663.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott592657	2	2	0	0	7		tree_ot_2879@tree1.tre,tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott593417	5	5	20	5	4	tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott594189	15	27	36	4	7	tree_ot_2183@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1023@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2072@tree2.tre,tree_ot_2765@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott594197	9	88	63	14	7	tree_ot_2183@tree1.tre,tree_ot_2312@tree1.tre,tree_ot_2072@tree2.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_1023@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2307@tree3.tre,tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott596724	2	3	0	0	8		tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott597793	4	6	12	4	5	tree_ot_2879@tree1.tre,tree_ot_138@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott598352	36	42	112	7	4	tree_ot_2320@tree5.tre,tree_ot_2079@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2156@tree3.tre,tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott600908	2	4	0	0	12		tree_ot_2231@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2386@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott601613	6	6	5	1	10	tree_ot_2879@tree1.tre	tree_ot_2019@tree12.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_103@tree4.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott601625	2	2	0	0	10		tree_ot_2748@tree4.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott603922	30	47	112	8	17	tree_ot_2748@tree4.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_pg_2845@tree6606.tre,tree_pg_2913@tree6742.tre,tree_ot_828@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott606456	2	2	0	0	6		tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_847@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott609781	52	121	168	11	5	tree_ot_2221@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_862@tree1.tre,tree_ot_500@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_531@tree1.tre,tree_ot_214@tree1.tre
ott609787	11	35	17	3	12	tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_214@tree1.tre,tree_ot_112@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott609796	8	183	20	10	7	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2108@tree1.tre,tree_ot_2765@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_214@tree1.tre,TAXONOMY
ott609798	2	777	0	0	17		tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2108@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_214@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott610933	7	17	25	5	4	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott610949	7	16	22	5	4	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott613879	2	3	0	0	11		tree_ot_2082@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott613883	3	3	10	5	18	tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_171@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6151171	4	4	0	0	11		tree_ot_2312@tree1.tre,tree_ot_2762@tree4.tre,tree_ot_2228@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1001@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6151851	2	3	0	0	14		tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_214@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6152180	4	5	3	1	8	tree_ot_2182@tree1.tre	tree_ot_2019@tree12.tre,tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott61523	2	2	0	0	9		tree_ot_2314@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_531@tree1.tre,tree_ot_153@tree1.tre,tree_ot_830@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6153451	4	8	0	0	10		tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6153991	5	6	11	4	6	tree_ot_2879@tree1.tre,tree_ot_848@tree1.tre,tree_ot_180@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1195@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_874@tree1.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott617799	5	11	18	5	10	tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2575@tree5974.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott617803	20	39	75	5	4	tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott619181	3	4	8	4	4	tree_ot_2879@tree1.tre,tree_ot_180@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_874@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott619340	12	16	60	7	5	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_160@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_pg_2805@tree6512.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott61985	2	2	0	0	14		tree_ot_2146@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott620981	7	43	49	11	9	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_118@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott62259	20	25	92	7	3	tree_ot_2879@tree1.tre,tree_ot_2386@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott622872	3	4	8	4	18	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1004@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_831@tree2.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott624441	11	13	68	10	2	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott624760	2	2	0	0	8		tree_ot_2381@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott6257	2	2	0	0	11		tree_ot_2320@tree5.tre,tree_ot_2079@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott626444	2	2	0	0	9		tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott628492	2	4	0	0	13		tree_ot_2141@tree1.tre,tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott628493	2	8	0	0	13		tree_ot_2141@tree1.tre,tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
